time,qpos,qpos,qvel,qvel,ctrl,snsr,snsr,snsr,est_p,est_p,est_v,est_v,est_c,est_s,est_s,est_s,stddev_p,stddev_p,stddev_v,stddev_v,stddev_c,stddev_s,stddev_s,stddev_s,
6.7,-0.450003,0,2.37158e-14,0,0,0,0,-0.450003,-0.450003,-7.0622e-15,-36.6797,6.07657e-11,0,7.47564e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.70125,-0.450003,0,-1.7305e-15,0,0,0,0,-0.450003,-0.450003,5.90906e-15,-18.9418,6.07555e-11,0,6.88949e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7025,-0.450003,0,-2.54737e-14,0,0,0,0,-0.450003,-0.450003,-2.93457e-15,-36.6797,6.07567e-11,0,8.18534e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.70375,-0.450003,0,-2.90398e-14,0,0,0,0,-0.450003,-0.450003,-5.84202e-15,-18.9418,6.0758e-11,0,7.30114e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.705,-0.450003,0,-1.37809e-14,0,0,0,0,-0.450003,-0.450003,9.73642e-15,-36.6797,6.07555e-11,0,7.01055e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.70625,-0.450003,0,4.57752e-16,0,0,0,0,-0.450003,-0.450003,-1.80451e-15,-18.9418,6.07627e-11,0,8.56808e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7075,-0.450003,0,1.37416e-14,0,0,0,0,-0.450003,-0.450003,8.85189e-15,-36.6797,6.07868e-11,0,7.41489e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.70875,-0.450003,0,2.61361e-14,0,0,0,0,-0.450003,-0.450003,9.9023e-15,-18.9418,6.07737e-11,0,8.48354e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.71,-0.450003,0,1.91139e-14,0,0,0,0,-0.450003,-0.450003,5.01766e-15,-36.6797,6.07862e-11,0,8.58694e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.71125,-0.450003,0,1.25614e-14,0,0,0,0,-0.450003,-0.450003,-1.21919e-14,-18.9418,6.07692e-11,0,8.10004e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7125,-0.450003,0,6.44852e-15,0,0,0,0,-0.450003,-0.450003,1.5196e-14,-36.6797,6.07469e-11,0,6.37696e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.71375,-0.450003,0,7.45299e-16,0,0,0,0,-0.450003,-0.450003,-9.1307e-15,-18.9418,6.07617e-11,0,9.11296e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.715,-0.450003,0,-4.57711e-15,0,0,0,0,-0.450003,-0.450003,-4.43678e-15,-36.6797,6.07481e-11,0,6.68214e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.71625,-0.450003,0,-9.54203e-15,0,0,0,0,-0.450003,-0.450003,6.20755e-15,-18.9418,6.07685e-11,0,7.14984e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7175,-0.450003,0,-1.4175e-14,0,0,0,0,-0.450003,-0.450003,-3.39587e-15,-36.6797,6.07691e-11,0,8.21681e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.71875,-0.450003,0,-1.84971e-14,0,0,0,0,-0.450003,-0.450003,4.3216e-15,-18.9418,6.07666e-11,0,7.25654e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.72,-0.450003,0,-2.25294e-14,0,0,0,0,-0.450003,-0.450003,7.52291e-16,-36.6797,6.07438e-11,0,8.02799e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.72125,-0.450003,0,-7.70683e-15,0,0,0,0,-0.450003,-0.450003,-8.52438e-16,-18.9418,6.07573e-11,0,7.6682e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7225,-0.450003,0,6.12322e-15,0,0,0,0,-0.450003,-0.450003,6.57413e-15,-36.6797,6.07488e-11,0,7.50942e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.72375,-0.450003,0,1.90285e-14,0,0,0,0,-0.450003,-0.450003,-1.14648e-14,-18.9418,6.07559e-11,0,8.25101e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.725,-0.450003,0,3.10688e-14,0,0,0,0,-0.450003,-0.450003,-5.97793e-15,-36.6797,6.07442e-11,0,6.44801e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.72625,-0.450003,0,2.37158e-14,0,0,0,0,-0.450003,-0.450003,-5.2121e-15,-18.9418,6.07477e-11,0,6.99524e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7275,-0.450003,0,-1.73161e-15,0,0,0,0,-0.450003,-0.450003,5.27281e-15,-36.6797,6.07232e-11,0,7.07225e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.72875,-0.450003,0,-2.54748e-14,0,0,0,0,-0.450003,-0.450003,-5.22529e-15,-18.9418,6.07568e-11,0,8.11768e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.73,-0.450003,0,-2.90409e-14,0,0,0,0,-0.450003,-0.450003,1.36554e-15,-36.6797,6.07437e-11,0,7.07207e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.73125,-0.450003,0,-1.3782e-14,0,0,0,0,-0.450003,-0.450003,3.36967e-15,-18.9418,6.0753e-11,0,7.72952e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7325,-0.450003,0,4.56641e-16,0,0,0,0,-0.450003,-0.450003,-6.71389e-15,-36.6797,6.07161e-11,0,7.9311e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.73375,-0.450003,0,1.37405e-14,0,0,0,0,-0.450003,-0.450003,3.3646e-15,-18.9418,6.07412e-11,0,6.91813e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.735,-0.450003,0,2.6135e-14,0,0,0,0,-0.450003,-0.450003,2.89027e-15,-36.6797,6.06963e-11,0,7.92911e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.73625,-0.450003,0,1.91128e-14,0,0,0,0,-0.450003,-0.450003,2.99476e-15,-18.9418,6.07398e-11,0,7.87606e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7375,-0.450003,0,1.25603e-14,0,0,0,0,-0.450003,-0.450003,-2.99081e-15,-36.6797,6.07135e-11,0,7.89195e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.73875,-0.450003,0,6.4474e-15,0,0,0,0,-0.450003,-0.450003,8.81261e-15,-18.9418,6.07446e-11,0,7.29011e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.74,-0.450003,0,7.44189e-16,0,0,0,0,-0.450003,-0.450003,2.80519e-16,-36.6797,6.07195e-11,0,8.47434e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.74125,-0.450003,0,-4.57822e-15,0,0,0,0,-0.450003,-0.450003,-8.72234e-15,-18.9418,6.07515e-11,0,7.61798e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7425,-0.450003,0,-9.54314e-15,0,0,0,0,-0.450003,-0.450003,-4.29379e-15,-36.6797,6.07564e-11,0,6.7217e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.74375,-0.450003,0,-1.41761e-14,0,0,0,0,-0.450003,-0.450003,-8.1115e-15,-18.9418,6.07645e-11,0,7.16517e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.745,-0.450003,0,-1.84982e-14,0,0,0,0,-0.450003,-0.450003,1.62474e-15,-36.6797,6.0761e-11,0,6.78441e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.74625,-0.450003,0,-2.25316e-14,0,0,0,0,-0.450003,-0.450003,-1.60958e-16,-18.9418,6.07611e-11,0,7.75759e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7475,-0.450003,0,-7.70905e-15,0,0,0,0,-0.450003,-0.450003,-3.57055e-15,-36.6797,6.07526e-11,0,7.57904e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.74875,-0.450003,0,6.121e-15,0,0,0,0,-0.450003,-0.450003,-8.24571e-15,-18.9418,6.07675e-11,0,7.23701e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.75,-0.450003,0,1.90262e-14,0,0,0,0,-0.450003,-0.450003,2.71078e-15,-36.6797,6.07729e-11,0,6.77137e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.75125,-0.450003,0,3.10666e-14,0,0,0,0,-0.450003,-0.450003,1.48612e-15,-18.9418,6.07622e-11,0,7.86769e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7525,-0.450003,0,2.37158e-14,0,0,0,0,-0.450003,-0.450003,7.35431e-15,-36.6797,6.07822e-11,0,7.74388e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.75375,-0.450003,0,-1.7305e-15,0,0,0,0,-0.450003,-0.450003,-2.70662e-15,-18.9418,6.0766e-11,0,8.33321e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.755,-0.450003,0,-2.54737e-14,0,0,0,0,-0.450003,-0.450003,1.27193e-14,-36.6797,6.07602e-11,0,7.32509e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.75625,-0.450003,0,-2.90398e-14,0,0,0,0,-0.450003,-0.450003,8.31504e-15,-18.9418,6.07756e-11,0,8.86695e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7575,-0.450003,0,-1.37809e-14,0,0,0,0,-0.450003,-0.450003,-6.53629e-16,-36.6797,6.07991e-11,0,8.42845e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.75875,-0.450003,0,4.57752e-16,0,0,0,0,-0.450003,-0.450003,-2.49932e-15,-18.9418,6.07833e-11,0,7.53453e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.76,-0.450003,0,1.37416e-14,0,0,0,0,-0.450003,-0.450003,-3.28957e-15,-36.6797,6.07922e-11,0,7.34798e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.76125,-0.450003,0,2.61361e-14,0,0,0,0,-0.450003,-0.450003,9.61965e-16,-18.9418,6.07793e-11,0,7.27006e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7625,-0.450003,0,1.91139e-14,0,0,0,0,-0.450003,-0.450003,-1.23024e-14,-36.6797,6.07884e-11,0,7.69361e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.76375,-0.450003,0,1.25614e-14,0,0,0,0,-0.450003,-0.450003,1.25822e-15,-18.9418,6.07814e-11,0,6.36831e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.765,-0.450003,0,6.44852e-15,0,0,0,0,-0.450003,-0.450003,-7.47836e-15,-36.6797,6.07918e-11,0,7.72349e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.76625,-0.450003,0,7.45299e-16,0,0,0,0,-0.450003,-0.450003,7.17319e-15,-18.9418,6.07833e-11,0,6.85114e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7675,-0.450003,0,-4.57711e-15,0,0,0,0,-0.450003,-0.450003,6.51576e-16,-36.6797,6.07943e-11,0,8.31523e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.76875,-0.450003,0,-9.54203e-15,0,0,0,0,-0.450003,-0.450003,-5.11319e-15,-18.9418,6.07851e-11,0,7.66444e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.77,-0.450003,0,-1.4175e-14,0,0,0,0,-0.450003,-0.450003,-5.23848e-15,-36.6797,6.08211e-11,0,7.08681e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.77125,-0.450003,0,-1.84971e-14,0,0,0,0,-0.450003,-0.450003,-7.3385e-15,-18.9418,6.07941e-11,0,7.07879e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7725,-0.450003,0,-2.25294e-14,0,0,0,0,-0.450003,-0.450003,8.33653e-15,-36.6797,6.08158e-11,0,6.86541e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.77375,-0.450003,0,-7.70683e-15,0,0,0,0,-0.450003,-0.450003,2.43846e-15,-18.9418,6.07884e-11,0,8.43563e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.775,-0.450003,0,6.12322e-15,0,0,0,0,-0.450003,-0.450003,-1.9535e-15,-36.6797,6.07872e-11,0,7.8424e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.77625,-0.450003,0,1.90285e-14,0,0,0,0,-0.450003,-0.450003,3.60814e-15,-18.9418,6.07764e-11,0,7.40305e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7775,-0.450003,0,3.10688e-14,0,0,0,0,-0.450003,-0.450003,1.95627e-15,-36.6797,6.07844e-11,0,7.95786e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.77875,-0.450003,0,2.37158e-14,0,0,0,0,-0.450003,-0.450003,3.84834e-16,-18.9418,6.07719e-11,0,7.79368e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.78,-0.450003,0,-1.73161e-15,0,0,0,0,-0.450003,-0.450003,1.67712e-15,-36.6797,6.0758e-11,0,7.63497e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.78125,-0.450003,0,-2.54748e-14,0,0,0,0,-0.450003,-0.450003,-8.6437e-15,-18.9418,6.07672e-11,0,7.76246e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7825,-0.450003,0,-2.90409e-14,0,0,0,0,-0.450003,-0.450003,6.26464e-15,-36.6797,6.07908e-11,0,6.73153e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.78375,-0.450003,0,-1.3782e-14,0,0,0,0,-0.450003,-0.450003,-4.53523e-15,-18.9418,6.07728e-11,0,8.22531e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.785,-0.450003,0,4.56641e-16,0,0,0,0,-0.450003,-0.450003,-3.74263e-15,-36.6797,6.07545e-11,0,7.14307e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.78625,-0.450003,0,1.37405e-14,0,0,0,0,-0.450003,-0.450003,-2.03529e-15,-18.9418,6.07681e-11,0,7.22005e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7875,-0.450003,0,2.6135e-14,0,0,0,0,-0.450003,-0.450003,1.58325e-16,-36.6797,6.07925e-11,0,7.39249e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.78875,-0.450003,0,1.91128e-14,0,0,0,0,-0.450003,-0.450003,-7.13381e-16,-18.9418,6.07738e-11,0,7.6149e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.79,-0.450003,0,1.25603e-14,0,0,0,0,-0.450003,-0.450003,-6.88962e-15,-36.6797,6.07598e-11,0,7.52539e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.79125,-0.450003,0,6.4474e-15,0,0,0,0,-0.450003,-0.450003,-7.28314e-15,-18.9418,6.07641e-11,0,6.90601e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7925,-0.450003,0,7.44189e-16,0,0,0,0,-0.450003,-0.450003,1.56325e-15,-36.6797,6.07361e-11,0,6.8672e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.79375,-0.450003,0,-4.57822e-15,0,0,0,0,-0.450003,-0.450003,-4.25756e-15,-18.9418,6.0761e-11,0,7.74834e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.795,-0.450003,0,-9.54314e-15,0,0,0,0,-0.450003,-0.450003,-2.30618e-16,-36.6797,6.0782e-11,0,7.16937e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.79625,-0.450003,0,-1.41761e-14,0,0,0,0,-0.450003,-0.450003,7.30391e-16,-18.9418,6.0769e-11,0,7.57468e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.7975,-0.450003,0,-1.84982e-14,0,0,0,0,-0.450003,-0.450003,-3.48646e-15,-36.6797,6.07668e-11,0,7.66916e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.79875,-0.450003,0,-2.25316e-14,0,0,0,0,-0.450003,-0.450003,8.74382e-16,-18.9418,6.07685e-11,0,7.24721e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.8,-0.450003,0,-7.70905e-15,0,0,0,0,-0.450003,-0.450003,-1.56847e-15,-36.6797,6.0766e-11,0,7.6835e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.80125,-0.450003,0,6.121e-15,0,0,0,0,-0.450003,-0.450003,-1.2761e-15,-18.9418,6.07672e-11,0,7.43891e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.8025,-0.450003,0,1.90262e-14,0,0,0,0,-0.450003,-0.450003,8.31817e-16,-36.6797,6.07563e-11,0,7.46829e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.80375,-0.450003,0,3.10666e-14,0,0,0,0,-0.450003,-0.450003,-3.68747e-15,-18.9418,6.07713e-11,0,7.67772e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.805,-0.450003,0,2.37158e-14,0,0,0,0,-0.450003,-0.450003,-8.43829e-15,-36.6797,6.07364e-11,0,7.22766e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.80625,-0.450003,0,-1.7305e-15,0,0,0,0,-0.450003,-0.450003,5.67924e-16,-18.9418,6.07589e-11,0,6.74822e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.8075,-0.450003,0,-2.54737e-14,0,0,0,0,-0.450003,-0.450003,-5.8124e-15,-36.6797,6.07293e-11,0,7.65165e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.80875,-0.450003,0,-2.90398e-14,0,0,0,0,-0.450003,-0.450003,6.19276e-15,-18.9418,6.07602e-11,0,7.00993e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.81,-0.450003,0,-1.37809e-14,0,0,0,0,-0.450003,-0.450003,1.28091e-14,-36.6797,6.0756e-11,0,8.21431e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.81125,-0.450003,0,4.57752e-16,0,0,0,0,-0.450003,-0.450003,-1.31256e-16,-18.9418,6.07684e-11,0,8.87541e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.8125,-0.450003,0,1.37416e-14,0,0,0,0,-0.450003,-0.450003,-3.99886e-15,-36.6797,6.07329e-11,0,7.58293e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.81375,-0.450003,0,2.61361e-14,0,0,0,0,-0.450003,-0.450003,-8.4738e-15,-18.9418,6.07691e-11,0,7.19173e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.815,-0.450003,0,1.91139e-14,0,0,0,0,-0.450003,-0.450003,-4.06553e-15,-36.6797,6.07573e-11,0,6.74876e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.81625,-0.450003,0,1.25614e-14,0,0,0,0,-0.450003,-0.450003,-5.82101e-15,-18.9418,6.07674e-11,0,7.18811e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.8175,-0.450003,0,6.44852e-15,0,0,0,0,-0.450003,-0.450003,8.17202e-15,-36.6797,6.07617e-11,0,7.01383e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.81875,-0.450003,0,7.45299e-16,0,0,0,0,-0.450003,-0.450003,-2.19036e-15,-18.9418,6.07634e-11,0,8.41242e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.82,-0.450003,0,-4.57711e-15,0,0,0,0,-0.450003,-0.450003,-3.27372e-15,-36.6797,6.07498e-11,0,7.37639e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.82125,-0.450003,0,-9.54203e-15,0,0,0,0,-0.450003,-0.450003,3.34893e-15,-18.9418,6.077e-11,0,7.26635e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.8225,-0.450003,0,-1.4175e-14,0,0,0,0,-0.450003,-0.450003,4.3203e-15,-36.6797,6.07606e-11,0,7.93115e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.82375,-0.450003,0,-1.84971e-14,0,0,0,0,-0.450003,-0.450003,-1.29279e-15,-18.9418,6.07698e-11,0,8.02711e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.825,-0.450003,0,-2.25294e-14,0,0,0,0,-0.450003,-0.450003,2.12595e-15,-36.6797,6.07661e-11,0,7.46695e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.82625,-0.450003,0,-7.70683e-15,0,0,0,0,-0.450003,-0.450003,4.41013e-15,-18.9418,6.07719e-11,0,7.80836e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.8275,-0.450003,0,6.12322e-15,0,0,0,0,-0.450003,-0.450003,-2.0971e-15,-36.6797,6.07925e-11,0,8.0375e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.82875,-0.450003,0,1.90285e-14,0,0,0,0,-0.450003,-0.450003,4.63401e-15,-18.9418,6.07829e-11,0,7.38935e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.83,-0.450003,0,3.10688e-14,0,0,0,0,-0.450003,-0.450003,-2.42988e-15,-36.6797,6.07987e-11,0,8.06127e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.83125,-0.450003,0,2.37158e-14,0,0,0,0,-0.450003,-0.450003,-2.3323e-15,-18.9418,6.07789e-11,0,7.35685e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.8325,-0.450003,0,-1.73161e-15,0,0,0,0,-0.450003,-0.450003,7.18532e-15,-36.6797,6.07904e-11,0,7.36413e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.83375,-0.450003,0,-2.54748e-14,0,0,0,0,-0.450003,-0.450003,1.76101e-15,-18.9418,6.07814e-11,0,8.31733e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.835,-0.450003,0,-2.90409e-14,0,0,0,0,-0.450003,-0.450003,-1.21832e-14,-36.6797,6.07905e-11,0,7.77378e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.83625,-0.450003,0,-1.3782e-14,0,0,0,0,-0.450003,-0.450003,1.06629e-14,-18.9418,6.07809e-11,0,6.38049e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.8375,-0.450003,0,4.56641e-16,0,0,0,0,-0.450003,-0.450003,-3.60663e-15,-36.6797,6.07803e-11,0,8.66391e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.83875,-0.450003,0,1.37405e-14,0,0,0,0,-0.450003,-0.450003,-8.57659e-15,-18.9418,6.07802e-11,0,7.23687e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.84,-0.450003,0,2.6135e-14,0,0,0,0,-0.450003,-0.450003,-2.05719e-15,-36.6797,6.07742e-11,0,6.73987e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.84125,-0.450003,0,1.91128e-14,0,0,0,0,-0.450003,-0.450003,5.69931e-15,-18.9418,6.07841e-11,0,7.39105e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.8425,-0.450003,0,1.25603e-14,0,0,0,0,-0.450003,-0.450003,-3.96079e-15,-36.6797,6.07831e-11,0,8.16794e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.84375,-0.450003,0,6.4474e-15,0,0,0,0,-0.450003,-0.450003,1.03099e-14,-18.9418,6.07868e-11,0,7.20181e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.845,-0.450003,0,7.44189e-16,0,0,0,0,-0.450003,-0.450003,1.57538e-15,-36.6797,6.07878e-11,0,8.62935e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.84625,-0.450003,0,-4.57822e-15,0,0,0,0,-0.450003,-0.450003,-3.45127e-15,-18.9418,6.07885e-11,0,7.75602e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.8475,-0.450003,0,-9.54314e-15,0,0,0,0,-0.450003,-0.450003,-1.03866e-16,-36.6797,6.07627e-11,0,7.25343e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.84875,-0.450003,0,-1.41761e-14,0,0,0,0,-0.450003,-0.450003,7.79571e-18,-18.9418,6.07824e-11,0,7.58496e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.85,-0.450003,0,-1.84982e-14,0,0,0,0,-0.450003,-0.450003,-4.07221e-15,-36.6797,6.07425e-11,0,7.59858e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.85125,-0.450003,0,-2.25316e-14,0,0,0,0,-0.450003,-0.450003,-5.98351e-15,-18.9418,6.07775e-11,0,7.18559e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.8525,-0.450003,0,-7.70905e-15,0,0,0,0,-0.450003,-0.450003,-6.72683e-15,-36.6797,6.07311e-11,0,6.99884e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
6.85375,-0.450003,0,6.121e-15,0,0,0,0,-0.450003,-0.450003,2.75824e-15,-18.9418,6.07729e-11,0,6.91871e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
6.855,-0.450003,0,1.90262e-14,0,0,0,0,-0.450003,-0.450003,1.94234e-14,-36.6797,6.07476e-11,0,7.87244e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
